Team_Name,Uploaded_Date,Format_Name,Category_Name,Element_Name,Percentage_Time,Poss_Per_Game,Points,PPP,Rank,Rating,FG_miss,FG_Made,FGA,FG,Adjusted_FG,Percent_Turnover,Percent_FT,Percent_Shooting_Foul,Percent_Score
Marian University (WI) Sabres,2019-2-12,Offensive,Offense Including Passes,Post-Ups Including Passes,16%,13,10.3,0.797,29%,Below Average,5.8,4.2,10,41.9%,46.3%,15.8%,8.4%,6.4%,"37.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,During Pass Out Situations,ISO - Defense Commits,2.2%,1.8,2,1.167,82%,Very Good,0.7,0.8,1.5,54.1%,63.5%,9.5%,4.8%,4.8%,"50%
"
Marian University (WI) Sabres,2019-2-12,Offensive,During Pass Out Situations,P&R BH - Defense Commits,12%,9.7,7.3,0.751,35%,Average,4.8,2.6,7.3,35.2%,45.2%,18.9%,6%,4.3%,"31.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,During Pass Out Situations,Post-Up - Defense Commits,4.5%,3.7,3.3,0.898,29%,Below Average,2.2,1.2,3.3,35%,48.1%,6.8%,2.3%,1.1%,"34.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,During Trapping Situations,P&R BH - Traps,0.1%,0.1,0,0,-,-,<0.1,0,<0.1,0%,0%,50%,0%,0%,"0%
"
Marian University (WI) Sabres,2019-2-12,Offensive,During Trapping Situations,Post-Up - Hard Double,3.3%,2.7,1.8,0.688,27%,Below Average,1.1,0.7,1.8,37.2%,47.7%,26.6%,6.3%,3.1%,"28.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots,51.9%,26.2,24.3,0.928,49%,Average,17.5,8.7,26.2,33.3%,46.4%,0%,0%,0%,"33.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,4.3%,2.2,2.2,1.019,95%,Excellent,1.4,0.8,2.2,36.5%,51%,0%,0%,0%,"36.5%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Runner,6.5%,3.3,2.5,0.759,56%,Good,2.1,1.2,3.3,36.7%,36.7%,0%,3.8%,3.8%,"36.7%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.3%,0.2,0.1,0.5,-,-,0.1,<0.1,0.2,25%,25%,0%,0%,0%,"25%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),28.2%,14.2,16.2,1.141,63%,Good,6.5,7.8,14.2,54.5%,54.5%,0%,6.7%,6.7%,"54.5%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups,13.3%,6.7,6.2,0.925,42%,Average,3.7,3,6.7,45.3%,45.3%,0%,3.1%,3.1%,"45.3%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.4%,0.2,0,0,-,-,0.2,0,0.2,0%,0%,0%,0%,0%,"0%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Marian University (WI) Sabres,2019-2-12,Offensive,Catch and Shoot - Half Court,Catch and Shoot,33.7%,17,16.5,0.973,37%,Average,11.5,5.5,17,32.6%,48.7%,0%,0%,0%,"32.6%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Catch and Shoot - Half Court,Guarded,63.2%,10.8,8.8,0.814,12%,Poor,7.8,2.9,10.8,27.1%,40.7%,0%,0%,0%,"27.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Catch and Shoot - Half Court,Unguarded,36.8%,6.3,7.8,1.247,87%,Excellent,3.6,2.6,6.3,42%,62.3%,0%,0%,0%,"42%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,15.1%,7.6,6.2,0.819,64%,Good,5,2.6,7.6,34.1%,40.9%,0%,0%,0%,"34.1%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Jump Shot Range - half court,Short (<17'),12.9%,3.4,2.7,0.79,64%,Good,2,1.3,3.4,39.5%,39.5%,0%,0%,0%,"39.5%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),6.4%,1.7,1,0.6,25%,Below Average,1.2,0.5,1.7,30%,30%,0%,0%,0%,"30%
"
Marian University (WI) Sabres,2019-2-12,Offensive,Jump Shot Range - half court,Long (3 point jump shots),80.7%,21.1,20.6,0.976,38%,Average,14.3,6.9,21.1,32.5%,48.8%,0%,0%,0%,"32.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Overall,100%,95,83,0.874,47%,Average,41,31,72,43%,47.2%,14%,12.3%,9.5%,"41.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Transition,20.9%,19.8,19.8,0.996,58%,Good,7.5,7.4,14.8,49.7%,54.5%,14%,14.9%,13%,"47.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Overall Half Court,79.1%,75.2,63.3,0.841,43%,Average,33.6,23.6,57.2,41.3%,45.3%,14.1%,11.7%,8.6%,"39.9%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Short Shot Clock <4 Seconds,1.9%,1.8,1.1,0.604,25%,Below Average,1.1,0.4,1.5,26.3%,31.6%,12.5%,8.3%,2.1%,"29.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Out of Bounds (End),7.1%,5.3,4.3,0.819,47%,Average,2.7,1.8,4.5,41%,43.2%,8%,8%,5.8%,"40.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Out of Bounds (Side),3.1%,2.3,2.5,1.1,96%,Excellent,0.8,1,1.8,53.2%,63.8%,13.3%,10%,10%,"46.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,After Time Outs,11.8%,8.9,6.9,0.775,25%,Below Average,4.3,2.7,7,37.9%,41.5%,13%,9.1%,6.5%,"37.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Against Man,96.9%,72.8,60.7,0.833,41%,Average,32.8,22.6,55.4,40.8%,44.8%,14%,11.6%,8.6%,"39.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Against Zone,3.1%,2.3,2.6,1.098,92%,Excellent,0.8,1,1.8,54.3%,60.9%,14.8%,14.8%,8.2%,"49.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Overall Offense,Press Offense,6.6%,5,4.4,0.877,63%,Good,2.1,1.5,3.6,41.5%,44.7%,13.1%,15.4%,7.7%,"43.1%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Transition,20.9%,19.8,19.8,0.996,58%,Good,7.5,7.4,14.8,49.7%,54.5%,14%,14.9%,13%,"47.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Spot Up,18.2%,17.3,14.8,0.853,31%,Average,9.8,5.5,15.3,35.9%,44.5%,7.1%,5.8%,4.9%,"35.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,P&R Ball Handler,9.1%,8.6,6.5,0.759,49%,Average,3.7,2.4,6.1,39.6%,43.1%,20.5%,9.4%,8%,"36.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Cut,8.8%,8.3,9.6,1.152,75%,Very Good,2.7,4,6.6,59.9%,59.9%,8.3%,17.5%,14.3%,"57.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Offensive Rebounds (put backs),8.5%,8,8.8,1.091,60%,Good,2.9,3.5,6.4,54.2%,54.8%,6.2%,17.7%,14.4%,"55.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Isolation,8.1%,7.7,6.3,0.821,64%,Good,3.8,2.2,6,35.9%,38.1%,10.4%,13.9%,11.4%,"39.8%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Post-Up,6.7%,6.4,4.1,0.645,11%,Poor,3.2,1.5,4.7,32.8%,32.8%,12.7%,15.1%,12.7%,"34.9%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Hand Off,4.5%,4.2,2.7,0.636,16%,Below Average,2.6,1.1,3.7,29.5%,33.2%,10.9%,3.6%,3.6%,"28.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Off Screen,4.3%,4.1,3.9,0.962,71%,Very Good,2.3,1.5,3.9,39.6%,48.5%,2.8%,2.8%,2.8%,"39.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,P&R Roll Man,3.6%,3.5,3.1,0.889,32%,Average,1.5,1.1,2.6,42.6%,45.6%,10%,14.4%,12.2%,"44.4%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Play Types,Miscellaneous,7.4%,7,3.4,0.489,55%,Good,1.1,0.8,1.9,42.9%,46.9%,54.9%,18.1%,2.7%,"25.8%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Offense Including Passes,Isolations Including Passes,10.1%,9.6,8.2,0.855,59%,Good,4.8,2.8,7.6,37.4%,40.9%,9.6%,12.9%,10%,"40.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Offense Including Passes,Pick and Rolls Including Passes,17%,16.2,13.5,0.831,46%,Average,7.2,5,12.2,40.7%,45.6%,15.4%,10.2%,8.6%,"39%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Offense Including Passes,Post-Ups Including Passes,8.1%,7.7,5.5,0.706,12%,Poor,3.8,2,5.9,34.6%,35.9%,10.9%,14.4%,12.4%,"36.3%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,During Pass Out Situations,ISO - Defense Commits,1.9%,1.8,1.8,1,57%,Good,0.9,0.7,1.6,42.9%,51.2%,6.3%,8.3%,4.2%,"41.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,During Pass Out Situations,P&R BH - Defense Commits,9.4%,9,7,0.781,42%,Average,3.5,2.5,6.1,41.8%,48.1%,23.2%,9.9%,7.7%,"35.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,During Pass Out Situations,Post-Up - Defense Commits,1.4%,1.3,1.3,1,46%,Average,0.7,0.5,1.2,41.9%,48.4%,2.9%,11.4%,11.4%,"42.9%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,During Trapping Situations,P&R BH - Traps,0.3%,0.3,0.3,0.875,-,-,0.1,0.1,0.2,50%,62.5%,37.5%,12.5%,12.5%,"37.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,During Trapping Situations,Post-Up - Hard Double,1%,1,0.5,0.52,10%,Poor,0.6,0.2,0.8,25%,27.5%,16%,8%,8%,"24%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots,45.2%,25.8,21.9,0.847,14%,Poor,17.3,8.6,25.8,33.2%,42.2%,0%,0.4%,0.4%,"33.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,1.7%,1,0.5,0.48,25%,Below Average,0.8,0.2,1,16%,24%,0%,0%,0%,"16%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Runner,6.1%,3.5,2.9,0.835,77%,Very Good,2.1,1.4,3.5,39.6%,39.6%,0%,4.4%,4.4%,"39.6%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.1%,0.1,0.1,1,-,-,<0.1,<0.1,0.1,50%,50%,0%,0%,0%,"50%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),40.4%,23.1,24.8,1.075,35%,Average,11,12.1,23.1,52.2%,52.2%,0%,4.2%,4.2%,"52.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups,8.2%,4.7,3.1,0.664,6%,Poor,3.2,1.5,4.7,32.8%,32.8%,0%,1.6%,1.6%,"32.8%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Catch and Shoot - Half Court,Catch and Shoot,22.6%,12.9,11.5,0.89,11%,Poor,8.8,4.1,12.9,31.5%,44.5%,0%,0.3%,0.3%,"31.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Catch and Shoot - Half Court,Guarded,57.1%,7.4,5.7,0.771,6%,Poor,5.4,2,7.4,27.1%,38.5%,0%,0.5%,0.5%,"27.1%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Catch and Shoot - Half Court,Unguarded,42.9%,5.5,5.8,1.049,39%,Average,3.5,2.1,5.5,37.5%,52.4%,0%,0%,0%,"37.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,19.5%,11.2,8.8,0.79,54%,Good,7.2,3.9,11.2,35.2%,39.1%,0%,0.7%,0.7%,"35.2%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Jump Shot Range - half court,Short (<17'),24.3%,6.3,4.9,0.779,60%,Good,3.8,2.4,6.3,38.7%,38.7%,0%,0.6%,0.6%,"38.7%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),17.9%,4.6,3,0.65,37%,Average,3.1,1.5,4.6,32.5%,32.5%,0%,0%,0%,"32.5%
"
Concordia (Chicago) Cougars,2019-2-12,Offensive,Jump Shot Range - half court,Long (3 point jump shots),57.9%,15,14,0.936,23%,Below Average,10.3,4.7,15,31.1%,46.7%,0%,0.5%,0.5%,"31.1%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Overall,100%,78.6,64.5,0.82,23%,Below Average,32.8,24.2,57,42.4%,47.5%,18.7%,10.6%,6.8%,"38.1%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Transition,12.9%,10.1,10,0.989,54%,Good,3.8,4,7.8,51.2%,55.9%,14.1%,12.5%,9.9%,"46%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Overall Half Court,87.1%,68.5,54.5,0.796,21%,Below Average,29,20.2,49.2,41%,46.2%,19.4%,10.3%,6.3%,"36.9%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Short Shot Clock <4 Seconds,7.1%,5.6,4.3,0.76,71%,Very Good,3.2,1.5,4.7,32.8%,39.8%,9.6%,8.9%,6.8%,"32.9%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Out of Bounds (End),9.1%,6.2,4.3,0.698,12%,Poor,3,1.7,4.7,36.1%,41.4%,19.1%,6.8%,4.9%,"31.5%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Out of Bounds (Side),4.6%,3.2,1.8,0.585,7%,Poor,1.4,0.7,2,32.1%,34.9%,25.6%,9.8%,4.9%,"28%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,After Time Outs,12.3%,8.4,6.9,0.817,42%,Average,3.6,2.6,6.2,41.6%,49.7%,20.1%,6.4%,4.1%,"35.6%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Against Man,93.1%,63.8,50.8,0.796,24%,Below Average,27.1,18.9,46,41.1%,45.9%,19%,10.4%,6.3%,"37.2%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Against Zone,6.9%,4.7,3.7,0.795,17%,Below Average,1.9,1.2,3.2,39%,50%,24.6%,9.8%,6.6%,"32.8%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Overall Offense,Press Offense,10.6%,7.3,5.7,0.783,37%,Average,2.7,1.9,4.5,41.5%,47%,24.9%,14.8%,7.9%,"36.5%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Spot Up,22.4%,17.6,15.8,0.895,46%,Average,9.9,5.9,15.8,37.5%,48.9%,8.5%,2.4%,2%,"34.7%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,P&R Ball Handler,14.6%,11.5,8.3,0.719,37%,Average,5.1,3.3,8.4,39.4%,42.7%,21.7%,6.7%,5%,"33.8%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Transition,12.9%,10.1,10,0.989,54%,Good,3.8,4,7.8,51.2%,55.9%,14.1%,12.5%,9.9%,"46%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Post-Up,11.1%,8.7,6.8,0.783,38%,Average,3.2,2.7,5.8,45.4%,45.4%,19.5%,14.2%,9.7%,"41.6%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Offensive Rebounds (put backs),7.6%,6,6.8,1.141,76%,Very Good,1.9,2.5,4.4,56.1%,56.1%,9.6%,22.4%,17.9%,"57.7%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Cut,6.4%,5,4.8,0.962,16%,Below Average,1.7,2,3.7,53.6%,53.6%,14.5%,16%,14.5%,"48.9%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Isolation,5%,4,2.5,0.641,14%,Poor,2.1,0.9,3,29.9%,31.2%,14.6%,10.7%,7.8%,"32%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Off Screen,4.3%,3.4,2.4,0.705,18%,Below Average,2.2,0.9,3.2,29.3%,35.4%,4.5%,3.4%,3.4%,"29.5%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,P&R Roll Man,4.1%,3.2,2.5,0.771,14%,Poor,1.6,1,2.6,37.3%,41.8%,12%,7.2%,4.8%,"36.1%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Hand Off,2.1%,1.7,1.7,1,85%,Excellent,0.7,0.7,1.3,51.4%,60%,16.3%,2.3%,2.3%,"44.2%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Play Types,Miscellaneous,9.5%,7.5,2.9,0.392,25%,Below Average,0.6,0.3,1,36%,38%,65.5%,22.7%,2.1%,"21.1%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Offense Including Passes,Isolations Including Passes,6%,4.7,3.4,0.73,19%,Below Average,2.3,1.2,3.6,34.4%,38.2%,14.8%,9%,6.6%,"34.4%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Offense Including Passes,Pick and Rolls Including Passes,25.6%,20.2,15.4,0.763,23%,Below Average,9.7,6.1,15.8,38.4%,43.6%,16.8%,5.7%,4.2%,"34.4%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Offense Including Passes,Post-Ups Including Passes,15.5%,12.2,10.5,0.864,49%,Average,5,4,9,44.4%,48.9%,15.5%,11.1%,7.9%,"41.8%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,During Pass Out Situations,ISO - Defense Commits,0.9%,0.7,0.9,1.211,88%,Excellent,0.3,0.3,0.6,56.3%,71.9%,15.8%,0%,0%,"47.4%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,During Pass Out Situations,P&R BH - Defense Commits,13.6%,10.7,7.3,0.683,17%,Below Average,4.7,2.8,7.4,37.3%,44.6%,26.3%,4.7%,2.5%,"29.5%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,During Pass Out Situations,Post-Up - Defense Commits,4.4%,3.5,3.7,1.067,56%,Good,1.8,1.3,3.2,42.7%,55.5%,5.6%,3.3%,3.3%,"42.2%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,During Trapping Situations,P&R BH - Traps,0.7%,0.5,0.4,0.714,50%,Average,0.2,0.2,0.3,44.4%,55.6%,35.7%,0%,0%,"28.6%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,During Trapping Situations,Post-Up - Hard Double,3.5%,2.8,2.1,0.764,41%,Average,1.2,0.7,1.9,36%,47%,22.2%,9.7%,6.9%,"30.6%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots,56.2%,27.6,24.2,0.876,25%,Below Average,18.1,9.5,27.6,34.4%,43.7%,0%,0.3%,0.3%,"34.4%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Jump Shots.Short Shot Clock <4 Seconds,7%,3.4,2.8,0.809,79%,Very Good,2.4,1,3.4,30.3%,39.9%,0%,1.1%,1.1%,"30.3%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Runner,4.3%,2.1,1.7,0.8,68%,Very Good,1.3,0.8,2.1,40%,40%,0%,0%,0%,"40%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Runner.Short Shot Clock <4 Seconds,0.4%,0.2,0.3,1.6,-,-,<0.1,0.2,0.2,80%,80%,0%,0%,0%,"80%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Around Basket (not Post-Ups),27.6%,13.6,14.9,1.096,45%,Average,6.4,7.2,13.6,52.7%,52.7%,0%,6.2%,6.2%,"52.7%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups,11.9%,5.8,5.4,0.921,40%,Average,3.2,2.7,5.8,45.4%,45.4%,0%,1.3%,1.3%,"45.4%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Post-Ups.Short Shot Clock <4 Seconds,0.2%,0.1,0.2,1.333,-,-,<0.1,0.1,0.1,66.7%,66.7%,0%,0%,0%,"66.7%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Shot Attempt - Half Court,Video Not Available,-,-,-,-,-,-,-,-,-,-,-,-,-,-,"-
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Catch and Shoot - Half Court,Catch and Shoot,32.8%,16.1,15.3,0.947,28%,Below Average,10.7,5.5,16.1,33.9%,47.3%,0%,0.2%,0.2%,"33.9%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Catch and Shoot - Half Court,Guarded,43.7%,7,6.1,0.869,25%,Below Average,4.8,2.2,7,31.7%,43.2%,0%,0.5%,0.5%,"31.7%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Catch and Shoot - Half Court,Unguarded,56.3%,9.1,9.2,1.008,27%,Below Average,5.8,3.2,9.1,35.6%,50.4%,0%,0%,0%,"35.6%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Dribble Jumper - Half Court,All Jump Shots off the Dribble,20.6%,10.1,8.2,0.81,61%,Good,6.4,3.7,10.1,36.9%,40.3%,0%,0.4%,0.4%,"36.9%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Jump Shot Range - half court,Short (<17'),18.8%,5.2,4.2,0.8,67%,Very Good,3.1,2.1,5.2,40%,40%,0%,0%,0%,"40%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Jump Shot Range - half court,Medium (17' to <3 point line),23.8%,6.6,4.7,0.708,53%,Good,4.3,2.3,6.6,35.1%,35.1%,0%,0.6%,0.6%,"35.1%
"
Illinois Tech Scarlet Hawks,2019-2-12,Offensive,Jump Shot Range - half court,Long (3 point jump shots),57.4%,15.8,15.4,0.971,37%,Average,10.7,5.1,15.8,32.3%,48.4%,0%,0.2%,0.2%,"32.3%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Overall,100%,83.9,75.4,0.898,42%,Average,32.9,27.1,60,45.2%,49.9%,16.9%,14.2%,9.6%,"42.7%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Transition,18.6%,15.6,14.9,0.955,65%,Very Good,5.7,5.5,11.2,49.1%,53.9%,17.6%,13.6%,10.9%,"44.8%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Overall Half Court,81.4%,68.3,60.5,0.885,35%,Average,27.2,21.6,48.8,44.3%,48.9%,16.7%,14.3%,9.3%,"42.2%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Short Shot Clock <4 Seconds,2.4%,2,1.5,0.729,45%,Average,1,0.6,1.6,35.9%,41%,12.5%,6.3%,4.2%,"33.3%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Out of Bounds (End),8.2%,5.6,5.3,0.933,19%,Below Average,2.3,2,4.3,46.1%,52%,15.6%,11.9%,9.6%,"43.7%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Out of Bounds (Side),4.6%,3.2,3.2,1,7%,Poor,1.2,1.3,2.5,52.5%,58.5%,18.4%,6.6%,3.9%,"44.7%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,After Time Outs,12.3%,8.4,7.6,0.906,30%,Below Average,3.4,2.7,6.1,44.5%,49.7%,15.8%,13.4%,8.9%,"42.6%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Man Defense,99.5%,68,60,0.884,33%,Average,27.1,21.4,48.5,44.1%,48.8%,16.7%,14.3%,9.4%,"42.1%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Zone Defense,0.5%,0.3,0.4,1.25,-,-,0.1,0.2,0.3,71.4%,71.4%,12.5%,0%,0%,"62.5%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Overall Defense,Press Defense,18.5%,12.7,11.2,0.885,40%,Average,4.8,3.8,8.6,44.7%,49.5%,19.1%,15.5%,9.5%,"42.4%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Spot Up,19.3%,16.2,15.9,0.985,16%,Below Average,8.5,5.5,14,39.4%,50.9%,7.5%,8.5%,7.7%,"39.7%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Transition,18.6%,15.6,14.9,0.955,65%,Very Good,5.7,5.5,11.2,49.1%,53.9%,17.6%,13.6%,10.9%,"44.8%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Cut,9.5%,8,9.6,1.203,19%,Below Average,2.4,4,6.4,62.1%,62.1%,8.9%,15.6%,14.6%,"60.4%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,P&R Ball Handler,8.8%,7.4,5.3,0.718,71%,Very Good,3,2.1,5.1,41.8%,42.6%,22%,10.7%,7.3%,"36.2%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Offensive Rebounds (put backs),8.6%,7.3,6.9,0.954,84%,Excellent,2.5,2.6,5,51.2%,51.7%,12.6%,19.5%,16.1%,"50.6%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Post-Up,7.1%,6,4.5,0.762,79%,Very Good,2.5,1.9,4.3,43.3%,43.3%,17.5%,11.2%,7.7%,"39.9%
"
Marian University (WI) Sabres,2019-2-12,Defensive,Play Types,Isolation,6.7%,5.6,5.1,0.904,15%,Below Average,2.3,1.8,4.1,42.9%,44.4%,14.1%,17%,11.1%,"43.7%
"
